Gender,weightkg,stature,bodyheight
Male,92.7,17.43,686.2190999999999
Male,80.6,17.77,699.6048999999999
Male,94.4,17.75,698.8175
Male,85.7,18.89,743.6993
Male,63.8,17.88,703.9355999999999
Male,73.6,16.57,652.3609
Male,76.9,17.13,674.4080999999999
Male,92.7,16.85,663.3845
Male,93.7,17.74,698.4237999999999
Male,94.0,17.37,683.8569
Male,106.0,17.9,704.7229999999998
Male,79.9,17.47,687.7938999999999
Male,95.4,18.77,738.9748999999999
Male,110.3,18.54,729.9197999999999
Male,97.4,18.54,729.9197999999999
Male,118.0,17.99,708.2662999999999
Male,76.0,16.42,646.4554
Male,99.7,17.84,702.3607999999999
Male,91.8,17.39,684.6442999999999
Male,87.0,17.3,681.101
Male,87.3,17.56,691.3371999999999
Male,71.7,17.57,691.7309
Male,99.2,17.68,696.0616
Male,77.9,16.88,664.5655999999999
Male,119.3,18.05,710.6285
Male,80.3,17.25,679.1324999999999
Male,91.6,18.17,715.3529
Male,90.8,18.79,739.7622999999999
Male,86.1,17.34,682.6758
Male,101.1,17.88,703.9355999999999
Male,76.9,18.07,711.4159
Male,63.0,17.27,679.9199
Male,98.4,17.55,690.9435
Male,83.5,18.72,737.0063999999999
Male,65.1,17.17,675.9829
Male,111.5,18.1,712.597
Male,78.0,17.03,670.4711
Male,89.1,17.9,704.7229999999998
Male,92.0,17.05,671.2585
Male,74.1,18.33,721.6520999999999
Male,116.1,18.29,720.0772999999999
Male,90.2,18.42,725.1954000000001
Male,71.0,16.2,637.794
Male,70.4,17.21,677.5577
Male,65.3,17.28,680.3136
Male,64.6,17.67,695.6679
Male,82.3,16.97,668.1089
Male,65.5,16.34,643.3058
Male,92.1,17.72,697.6363999999999
Male,74.1,18.77,738.9748999999999
Male,73.7,17.82,701.5734
Male,103.5,18.0,708.66
Male,81.1,17.54,690.5497999999999
Male,125.3,19.1,751.967
Male,82.1,17.23,678.3451
Male,69.5,16.51,649.9987
Male,117.6,18.86,742.5182
Male,79.6,16.68,656.6916
Male,76.1,16.88,664.5655999999999
Male,70.1,17.95,706.6914999999999
Male,82.4,17.44,686.6128
Male,95.3,16.93,666.5341
Male,61.0,16.78,660.6286
Male,97.2,17.4,685.0379999999999
Male,88.1,17.23,678.3451
Male,74.9,17.34,682.6758
Male,99.8,18.68,735.4315999999999
Male,93.9,16.77,660.2348999999999
Male,103.0,16.78,660.6286
Male,119.4,17.79,700.3923
Male,88.6,17.53,690.1561
Male,90.8,18.29,720.0772999999999
Male,104.0,19.0,748.03
Male,83.1,18.16,714.9592
Male,124.0,18.71,736.6127
Male,69.7,17.02,670.0773999999999
Male,75.7,17.54,690.5497999999999
Male,93.2,16.59,653.1483
Male,73.5,17.25,679.1324999999999
Male,111.6,17.17,675.9829
Male,92.0,17.7,696.8489999999999
Male,70.0,18.5,728.3449999999999
Male,90.6,17.79,700.3923
Male,102.5,18.49,727.9513
Male,109.9,18.09,712.2032999999999
Male,76.5,17.1,673.227
Male,99.0,17.15,675.1954999999999
Male,78.0,16.29,641.3372999999999
Male,82.5,16.74,659.0537999999999
Male,102.8,18.34,722.0458
Male,95.8,18.13,713.7780999999999
Male,91.8,17.69,696.4553
Male,112.7,18.53,729.5261
Male,78.1,17.5,688.9749999999999
Male,63.4,17.21,677.5577
Male,99.8,17.06,671.6521999999999
Male,64.7,16.73,658.6600999999999
Male,69.0,17.15,675.1954999999999
Male,83.5,17.7,696.8489999999999
Male,66.1,16.82,662.2034
Male,84.4,17.82,701.5734
Male,83.9,17.48,688.1876
Male,137.1,18.95,746.0614999999999
Male,88.8,17.82,701.5734
Male,64.7,16.99,668.8962999999999
Male,71.9,18.59,731.8883
Male,82.7,17.63,694.0930999999999
Male,90.3,17.9,704.7229999999998
Male,105.7,17.99,708.2662999999999
Male,116.2,18.19,716.1403
Male,86.0,17.16,675.5892
Male,96.3,17.32,681.8883999999999
Male,104.5,18.23,717.7151
Male,88.2,16.41,646.0617
Male,87.4,17.04,670.8648
Male,122.5,18.9,744.0929999999998
Male,72.3,16.53,650.7861
Male,77.3,18.03,709.8411
Male,78.6,16.83,662.5970999999998
Male,97.2,18.22,717.3213999999999
Male,105.2,18.12,713.3844
Male,85.5,17.9,704.7229999999998
Male,98.2,17.97,707.4789
Male,69.4,17.96,707.0852
Male,96.8,16.54,651.1797999999999
Male,82.1,17.14,674.8018
Male,91.0,17.74,698.4237999999999
Male,94.0,17.44,686.6128
Male,104.1,18.63,733.4630999999999
Male,99.6,17.72,697.6363999999999
Male,99.6,17.88,703.9355999999999
Male,70.5,17.09,672.8332999999999
Male,67.0,16.92,666.1404
Male,107.3,18.09,712.2032999999999
Male,96.1,17.08,672.4395999999999
Male,59.9,17.1,673.227
Male,85.9,17.46,687.4002
Male,97.1,17.98,707.8725999999999
Male,90.6,17.65,694.8804999999999
Male,72.1,17.72,697.6363999999999
Male,98.1,18.42,725.1954000000001
Male,88.6,17.92,705.5104
Male,68.9,17.28,680.3136
Male,81.8,18.25,718.5024999999999
Male,95.2,17.32,681.8883999999999
Male,88.2,18.7,736.2189999999999
Male,90.5,16.49,649.2112999999999
Male,94.1,17.01,669.6837
Male,67.0,18.0,708.66
Male,84.8,17.45,687.0065
Male,83.3,16.54,651.1797999999999
Male,86.1,18.47,727.1638999999999
Male,83.2,17.35,683.0695000000001
Male,84.8,17.34,682.6758
Male,97.2,19.42,764.5654000000001
Male,84.7,19.19,755.5103
Male,97.7,17.42,685.8254000000001
Male,119.5,17.66,695.2742
Male,58.5,16.86,663.7782
Male,114.4,18.9,744.0929999999998
Male,97.5,17.51,689.3687
Male,77.5,17.52,689.7624
Male,89.7,18.47,727.1638999999999
Male,93.8,17.74,698.4237999999999
Male,110.6,18.82,740.9434
Male,89.4,17.94,706.2978
Male,101.1,19.4,763.7779999999999
Male,118.0,19.11,752.3607
Male,79.1,17.88,703.9355999999999
Male,127.3,17.74,698.4237999999999
Male,85.4,16.6,653.542
Male,76.8,17.13,674.4080999999999
Male,83.7,17.67,695.6679
Male,85.9,17.81,701.1796999999999
Male,94.0,17.73,698.0301
Male,96.6,18.04,710.2348
Male,65.3,17.02,670.0773999999999
Male,77.3,18.09,712.2032999999999
Male,123.5,17.97,707.4789
Male,84.2,18.79,739.7622999999999
Male,101.2,18.62,733.0694
Male,77.5,17.67,695.6679
Male,94.0,17.71,697.2427
Male,95.8,17.48,688.1876
Male,76.0,17.03,670.4711
Male,90.6,17.43,686.2190999999999
Male,97.3,17.98,707.8725999999999
Male,112.9,18.89,743.6993
Male,89.5,17.92,705.5104
Male,64.0,17.41,685.4317
Male,74.5,16.79,661.0223
Male,82.3,18.03,709.8411
Male,88.2,17.02,670.0773999999999
Male,58.2,17.07,672.0459
Male,102.6,18.07,711.4159
Male,82.5,17.74,698.4237999999999
Male,72.2,17.74,698.4237999999999
Male,89.6,17.95,706.6914999999999
Male,57.2,17.87,703.5418999999999
Male,95.8,17.43,686.2190999999999
Male,80.8,18.35,722.4395
Male,82.4,18.38,723.6206
Male,76.1,17.45,687.0065
Male,88.7,17.98,707.8725999999999
Male,68.2,17.2,677.1639999999999
Male,102.5,16.87,664.1719
Male,86.0,18.44,725.9828
Male,64.5,16.93,666.5341
Male,74.3,16.74,659.0537999999999
Male,82.5,17.86,703.1482
Male,68.8,17.4,685.0379999999999
Male,88.9,18.27,719.2899
Male,100.7,17.83,701.9670999999998
Male,84.6,18.68,735.4315999999999
Male,89.2,18.58,731.4945999999999
Male,77.3,16.96,667.7152
Male,100.5,18.36,722.8331999999999
Male,87.5,17.21,677.5577
Male,65.0,17.67,695.6679
Male,61.1,17.69,696.4553
Male,72.1,16.38,644.8806
Male,59.2,15.72,618.8964
Male,118.6,18.78,739.3686
Male,61.3,17.3,681.101
Male,90.1,17.14,674.8018
Male,83.2,17.22,677.9513999999999
Male,89.5,17.1,673.227
Male,67.0,18.38,723.6206
Male,101.6,18.3,720.471
Male,83.3,18.22,717.3213999999999
Male,105.1,18.36,722.8331999999999
Male,70.4,17.2,677.1639999999999
Male,83.6,17.65,694.8804999999999
Male,68.2,17.6,692.912
Male,77.5,17.93,705.9041
Male,85.1,17.25,679.1324999999999
Male,81.7,17.83,701.9670999999998
Male,92.2,18.32,721.2583999999999
Male,88.3,17.74,698.4237999999999
Male,76.1,17.35,683.0695000000001
Male,80.6,17.73,698.0301
Male,91.8,18.1,712.597
Male,88.8,16.41,646.0617
Male,68.6,17.62,693.6994
Male,72.0,17.3,681.101
Male,92.0,17.42,685.8254000000001
Male,69.8,17.56,691.3371999999999
Male,82.8,17.13,674.4080999999999
Male,99.7,17.69,696.4553
Male,88.0,18.5,728.3449999999999
Male,85.6,18.02,709.4473999999999
Male,63.4,17.53,690.1561
Male,67.7,16.94,666.9278
Male,84.2,17.4,685.0379999999999
Male,65.8,15.72,618.8964
Male,72.4,16.96,667.7152
Male,90.3,18.28,719.6836
Male,86.3,17.54,690.5497999999999
Male,77.8,16.82,662.2034
Male,80.1,17.89,704.3293
Male,119.7,18.9,744.0929999999998
Male,89.7,18.28,719.6836
Male,76.3,17.63,694.0930999999999
Male,75.3,17.76,699.2112
Male,95.6,17.38,684.2506
Male,58.3,16.57,652.3609
Male,91.9,17.58,692.1245999999999
Male,81.3,18.12,713.3844
Male,74.5,16.91,665.7466999999999
Male,63.4,17.37,683.8569
Male,82.1,17.55,690.9435
Male,56.5,16.62,654.3294
Male,94.5,17.25,679.1324999999999
Male,87.3,18.17,715.3529
Male,99.5,18.07,711.4159
Male,92.6,18.3,720.471
Male,69.4,18.31,720.8646999999999
Male,57.8,16.93,666.5341
Male,81.6,17.92,705.5104
Male,87.5,18.28,719.6836
Male,95.2,17.47,687.7938999999999
Male,90.0,18.4,724.4079999999999
Male,91.0,18.28,719.6836
Male,125.8,18.71,736.6127
Male,103.1,17.5,688.9749999999999
Male,72.9,17.63,694.0930999999999
Male,86.4,16.87,664.1719
Male,97.6,18.05,710.6285
Male,76.5,17.28,680.3136
Male,79.5,16.59,653.1483
Male,73.7,16.9,665.353
Male,72.2,17.69,696.4553
Male,84.1,18.35,722.4395
Male,113.0,17.77,699.6048999999999
Male,111.0,17.96,707.0852
Male,108.3,18.24,718.1087999999999
Male,78.9,18.19,716.1403
Male,81.2,17.29,680.7072999999999
Male,106.3,18.03,709.8411
Male,69.5,17.35,683.0695000000001
Male,90.2,17.94,706.2978
Male,118.9,18.44,725.9828
Male,125.1,18.9,744.0929999999998
Male,60.0,16.89,664.9593
Male,133.7,19.37,762.5969
Male,101.2,18.22,717.3213999999999
Male,92.0,17.42,685.8254000000001
Male,104.4,17.73,698.0301
Male,88.4,16.83,662.5970999999998
Male,76.7,18.22,717.3213999999999
Male,95.1,17.63,694.0930999999999
Male,77.1,17.08,672.4395999999999
Male,81.9,16.39,645.2742999999999
Male,97.0,17.28,680.3136
Male,73.4,17.14,674.8018
Male,107.4,18.53,729.5261
Male,89.3,17.0,669.29
Male,80.1,17.49,688.5812999999999
Male,102.0,18.55,730.3135
Male,95.1,17.48,688.1876
Male,58.7,17.34,682.6758
Male,88.8,17.67,695.6679
Male,92.1,17.84,702.3607999999999
Male,76.1,17.54,690.5497999999999
Male,80.2,17.27,679.9199
Male,87.6,17.06,671.6521999999999
Male,105.2,18.3,720.471
Male,84.4,17.33,682.2820999999999
Male,93.1,18.47,727.1638999999999
Male,85.7,16.76,659.8412000000001
Male,84.6,17.21,677.5577
Male,74.9,16.94,666.9278
Male,75.6,17.63,694.0930999999999
Male,91.6,17.79,700.3923
Male,89.2,17.93,705.9041
Male,112.7,19.48,766.9276
Male,98.3,18.75,738.1875
Male,68.2,16.94,666.9278
Male,67.2,16.96,667.7152
Male,93.3,17.43,686.2190999999999
Male,74.4,18.35,722.4395
Male,88.9,16.68,656.6916
Male,68.4,16.87,664.1719
Male,86.9,17.44,686.6128
Male,107.6,17.12,674.0144
Male,87.3,15.7,618.1089999999999
Male,83.0,16.86,663.7782
Male,107.2,19.0,748.03
Male,66.5,16.87,664.1719
Male,116.0,18.27,719.2899
Male,97.4,16.52,650.3924
Male,69.9,17.33,682.2820999999999
Male,100.3,18.89,743.6993
Male,76.8,17.22,677.9513999999999
Male,88.2,17.58,692.1245999999999
Male,98.0,17.17,675.9829
Male,91.9,17.17,675.9829
Male,89.6,17.63,694.0930999999999
Male,81.4,18.15,714.5654999999999
Male,90.2,17.35,683.0695000000001
Male,104.6,17.94,706.2978
Male,63.9,15.68,617.3216
Male,63.3,17.11,673.6206999999999
Male,108.2,17.43,686.2190999999999
Male,75.2,17.23,678.3451
Male,92.5,18.09,712.2032999999999
Male,83.0,18.3,720.471
Male,82.2,17.6,692.912
Male,73.7,17.14,674.8018
Male,92.7,17.1,673.227
Male,89.0,17.31,681.4946999999999
Male,66.2,17.24,678.7387999999999
Male,61.6,16.38,644.8806
Male,85.1,16.49,649.2112999999999
Male,102.8,17.68,696.0616
Male,99.0,18.18,715.7466
Male,107.4,18.4,724.4079999999999
Male,112.2,17.27,679.9199
Male,80.5,17.42,685.8254000000001
Male,69.1,17.0,669.29
Male,84.2,17.22,677.9513999999999
Male,84.9,18.09,712.2032999999999
Male,66.4,16.95,667.3214999999999
Male,58.5,16.49,649.2112999999999
Male,80.9,17.19,676.7703
Male,87.1,17.31,681.4946999999999
Male,118.9,17.73,698.0301
Male,102.9,17.7,696.8489999999999
Male,102.6,17.73,698.0301
Male,94.0,17.63,694.0930999999999
Male,94.4,18.14,714.1718
Male,85.6,18.05,710.6285
Male,100.0,18.38,723.6206
Male,88.3,18.84,741.7307999999999
Male,100.5,18.11,712.9907
Male,93.8,16.69,657.0853
Male,80.4,17.87,703.5418999999999
Male,86.7,17.8,700.786
Male,106.3,17.32,681.8883999999999
Male,70.5,16.04,631.4947999999999
Male,102.1,17.7,696.8489999999999
Male,70.7,17.32,681.8883999999999
Male,85.9,16.88,664.5655999999999
Male,64.3,17.1,673.227
Male,62.3,17.92,705.5104
Male,99.7,18.67,735.0379
Male,85.1,18.25,718.5024999999999
Male,81.2,18.08,711.8095999999999
Male,97.2,17.89,704.3293
Male,73.7,17.54,690.5497999999999
Male,81.6,17.42,685.8254000000001
Male,71.4,17.15,675.1954999999999
Male,62.7,15.85,624.0145
Male,84.7,18.97,746.8489
Male,60.9,17.72,697.6363999999999
Male,67.5,17.38,684.2506
Male,80.2,17.38,684.2506
Male,102.0,17.05,671.2585
Male,61.8,17.64,694.4868
Male,80.2,17.33,682.2820999999999
Male,70.8,17.56,691.3371999999999
Male,85.2,18.2,716.5339999999999
Male,81.3,16.08,633.0695999999999
Male,88.3,17.41,685.4317
Male,126.8,19.02,748.8173999999999
Male,63.1,16.8,661.4159999999999
Male,62.1,17.9,704.7229999999998
Male,107.6,18.25,718.5024999999999
Male,116.2,18.01,709.0537
Male,92.2,17.52,689.7624
Male,74.3,16.89,664.9593
Male,86.6,18.45,726.3765
Male,72.8,16.38,644.8806
Male,78.0,16.63,654.7230999999999
Male,83.6,18.07,711.4159
Male,72.9,17.58,692.1245999999999
Male,86.0,17.18,676.3765999999999
Male,100.6,17.46,687.4002
Male,73.1,16.46,648.0302
Male,94.7,17.57,691.7309
Male,72.0,18.53,729.5261
Male,88.2,17.03,670.4711
Male,83.0,18.5,728.3449999999999
Male,106.5,16.84,662.9907999999999
Male,90.4,17.45,687.0065
Male,72.4,18.14,714.1718
Male,65.9,16.42,646.4554
Male,99.6,18.75,738.1875
Male,73.4,17.61,693.3056999999999
Male,77.7,17.88,703.9355999999999
Male,62.1,17.26,679.5262
Male,76.6,16.6,653.542
Male,69.3,15.98,629.1326
Male,86.7,17.19,676.7703
Male,90.6,16.92,666.1404
Male,85.1,17.41,685.4317
Male,78.1,17.6,692.912
Male,99.4,17.46,687.4002
Male,93.2,17.39,684.6442999999999
Male,102.8,17.6,692.912
Male,82.2,17.5,688.9749999999999
Male,93.2,17.42,685.8254000000001
Male,126.0,18.03,709.8411
Male,77.9,17.66,695.2742
Male,90.1,18.3,720.471
Male,115.7,17.48,688.1876
Male,92.5,17.62,693.6994
Male,82.8,17.14,674.8018
Male,79.8,17.16,675.5892
Male,109.2,16.77,660.2348999999999
Male,100.1,17.14,674.8018
Male,87.3,18.2,716.5339999999999
Male,89.4,17.53,690.1561
Male,105.2,17.84,702.3607999999999
Male,84.7,17.58,692.1245999999999
Male,74.4,16.59,653.1483
Male,82.0,17.93,705.9041
Male,111.9,17.27,679.9199
Male,128.7,17.77,699.6048999999999
Male,105.0,18.85,742.1245
Male,69.4,17.16,675.5892
Male,66.2,16.34,643.3058
Male,130.7,17.63,694.0930999999999
Male,95.3,17.75,698.8175
Male,78.1,18.23,717.7151
Male,86.8,18.16,714.9592
Male,92.3,18.86,742.5182
Male,85.0,17.0,669.29
Male,83.5,17.59,692.5183
Male,64.6,17.2,677.1639999999999
Male,85.8,17.16,675.5892
Male,74.2,17.41,685.4317
Male,88.7,17.3,681.101
Male,105.7,17.73,698.0301
Male,73.6,16.65,655.5104999999999
Male,69.6,17.47,687.7938999999999
Male,113.7,17.79,700.3923
Male,58.4,16.29,641.3372999999999
Male,72.0,16.56,651.9671999999999
Male,100.9,17.49,688.5812999999999
Male,81.6,18.58,731.4945999999999
Male,92.1,17.69,696.4553
Male,90.7,18.37,723.2269
Male,81.3,16.91,665.7466999999999
Male,91.4,17.75,698.8175
Male,91.8,17.43,686.2190999999999
Male,95.7,17.21,677.5577
Male,67.5,16.29,641.3372999999999
Male,75.2,16.72,658.2663999999999
Male,81.4,16.59,653.1483
Male,77.1,18.96,746.4552
Male,77.4,17.3,681.101
Male,71.2,16.84,662.9907999999999
Male,84.4,17.57,691.7309
Male,94.6,17.47,687.7938999999999
Male,67.4,16.46,648.0302
Male,89.0,17.44,686.6128
Male,90.2,17.98,707.8725999999999
Male,135.4,18.83,741.3370999999999
Male,102.0,18.37,723.2269
Male,64.6,16.63,654.7230999999999
Male,83.1,18.32,721.2583999999999
Male,88.8,18.45,726.3765
Male,85.0,17.54,690.5497999999999
Male,87.0,18.67,735.0379
Male,103.0,18.19,716.1403
Male,90.9,17.71,697.2427
Male,69.1,18.14,714.1718
Male,77.8,17.9,704.7229999999998
Male,77.8,18.23,717.7151
Male,86.6,18.07,711.4159
Male,100.1,18.71,736.6127
Male,62.0,16.45,647.6365
Male,69.2,17.62,693.6994
Male,66.0,17.35,683.0695000000001
Male,112.9,17.97,707.4789
Male,79.7,17.51,689.3687
Male,73.2,17.45,687.0065
Male,75.1,17.78,699.9986
Male,71.3,17.23,678.3451
Male,91.2,16.92,666.1404
Male,93.2,17.49,688.5812999999999
Male,76.6,17.25,679.1324999999999
Male,77.1,17.77,699.6048999999999
Male,79.4,17.28,680.3136
Male,78.9,16.58,652.7545999999999
Male,76.1,16.56,651.9671999999999
Male,75.3,16.98,668.5026
Male,98.1,17.65,694.8804999999999
Male,85.8,17.1,673.227
Male,86.6,17.66,695.2742
Male,101.0,17.43,686.2190999999999
Male,124.0,17.44,686.6128
Male,101.4,18.05,710.6285
Male,113.8,17.83,701.9670999999998
Male,89.8,17.01,669.6837
Male,117.8,19.55,769.6835
Male,126.3,18.23,717.7151
Male,105.4,18.16,714.9592
Male,72.7,17.62,693.6994
Male,66.0,16.19,637.4003
Male,74.6,16.14,635.4318
Male,71.3,16.54,651.1797999999999
Male,83.8,17.91,705.1166999999999
Male,70.8,17.37,683.8569
Male,90.6,16.94,666.9278
Male,75.4,17.74,698.4237999999999
Male,93.0,17.98,707.8725999999999
Male,111.1,18.34,722.0458
Male,89.5,18.6,732.282
Male,69.4,16.64,655.1168
Male,93.5,18.03,709.8411
Male,68.0,17.74,698.4237999999999
Male,94.2,17.48,688.1876
Male,89.6,18.59,731.8883
Male,76.2,16.55,651.5735
Male,79.9,16.34,643.3058
Male,109.6,17.74,698.4237999999999
Male,97.6,17.62,693.6994
Male,89.0,17.57,691.7309
Male,76.2,17.85,702.7545
Male,75.6,17.46,687.4002
Male,71.7,16.22,638.5813999999999
Male,82.2,17.12,674.0144
Male,95.1,16.57,652.3609
Male,86.7,17.84,702.3607999999999
Male,76.1,17.5,688.9749999999999
Male,77.2,17.6,692.912
Male,94.1,17.9,704.7229999999998
Male,70.8,17.21,677.5577
Male,92.2,18.2,716.5339999999999
Male,109.6,18.09,712.2032999999999
Male,66.8,17.49,688.5812999999999
Male,110.3,17.71,697.2427
Male,89.7,17.07,672.0459
Male,65.5,16.22,638.5813999999999
Male,63.0,17.14,674.8018
Male,77.0,17.39,684.6442999999999
Male,95.1,18.03,709.8411
Male,69.6,18.01,709.0537
Male,94.1,18.27,719.2899
Male,64.4,17.5,688.9749999999999
Male,101.2,18.44,725.9828
Male,76.5,18.46,726.7701999999999
Male,90.1,18.54,729.9197999999999
Male,68.5,16.04,631.4947999999999
Male,60.7,16.87,664.1719
Male,70.2,16.59,653.1483
Male,59.5,17.36,683.4631999999999
Male,70.5,17.13,674.4080999999999
Male,70.4,16.82,662.2034
Male,89.4,17.29,680.7072999999999
Male,80.4,16.62,654.3294
Male,92.4,17.66,695.2742
Male,97.8,16.92,666.1404
Male,86.7,17.9,704.7229999999998
Male,77.5,17.38,684.2506
Male,76.0,16.02,630.7073999999999
Male,84.4,18.39,724.0142999999999
Male,87.2,17.94,706.2978
Male,90.7,17.04,670.8648
Male,84.8,18.45,726.3765
Male,101.7,17.96,707.0852
Male,82.9,16.4,645.6679999999999
Male,84.0,17.48,688.1876
Male,95.7,17.99,708.2662999999999
Male,120.5,19.7,775.5889999999999
Male,78.1,17.17,675.9829
Male,63.9,16.97,668.1089
Male,85.5,16.04,631.4947999999999
Male,130.1,18.56,730.7072
Male,69.8,16.11,634.2506999999999
Male,99.2,17.27,679.9199
Male,113.0,17.28,680.3136
Male,81.0,17.6,692.912
Male,58.1,16.61,653.9356999999999
Male,100.1,17.72,697.6363999999999
Male,72.9,17.07,672.0459
Male,77.9,16.9,665.353
Male,79.1,17.27,679.9199
Male,104.2,17.75,698.8175
Male,86.2,16.81,661.8096999999999
Male,94.8,17.57,691.7309
Male,85.9,17.49,688.5812999999999
Male,82.9,16.85,663.3845
Male,87.0,17.24,678.7387999999999
Male,72.4,18.46,726.7701999999999
Male,99.2,17.54,690.5497999999999
Male,76.9,17.63,694.0930999999999
Male,120.0,17.83,701.9670999999998
Male,69.4,16.3,641.731
Male,89.4,16.94,666.9278
Male,90.3,17.5,688.9749999999999
Male,67.7,17.03,670.4711
Male,81.1,17.11,673.6206999999999
Male,75.3,17.54,690.5497999999999
Male,86.9,18.37,723.2269
Male,97.5,18.28,719.6836
Male,85.2,17.62,693.6994
Male,80.3,16.54,651.1797999999999
Male,74.9,17.61,693.3056999999999
Male,81.0,17.2,677.1639999999999
Male,69.6,17.37,683.8569
Male,64.4,16.48,648.8176
Male,73.6,17.41,685.4317
Male,73.0,16.75,659.4475
Male,77.2,16.95,667.3214999999999
Male,86.8,17.72,697.6363999999999
Male,101.5,17.47,687.7938999999999
Male,80.2,16.9,665.353
Male,84.0,17.84,702.3607999999999
Male,80.7,18.23,717.7151
Male,120.2,18.14,714.1718
Male,96.2,19.23,757.0851
Male,67.6,18.02,709.4473999999999
Male,88.0,17.3,681.101
Male,78.4,17.12,674.0144
Male,61.5,17.25,679.1324999999999
Male,75.2,17.0,669.29
Male,65.7,17.7,696.8489999999999
Male,68.6,18.99,747.6362999999999
Male,86.5,18.25,718.5024999999999
Male,74.6,17.79,700.3923
Male,77.5,17.6,692.912
Male,72.0,18.06,711.0221999999999
Male,64.1,17.34,682.6758
Male,84.2,18.13,713.7780999999999
Male,73.3,18.23,717.7151
Male,95.5,17.68,696.0616
Male,121.9,17.41,685.4317
Male,84.7,18.04,710.2348
Male,89.6,18.31,720.8646999999999
Male,115.8,18.19,716.1403
Male,85.7,17.39,684.6442999999999
Male,67.2,17.16,675.5892
Male,89.3,16.64,655.1168
Male,97.7,16.74,659.0537999999999
Male,82.2,17.63,694.0930999999999
Male,83.0,17.61,693.3056999999999
Male,86.9,17.51,689.3687
Male,76.0,17.38,684.2506
Male,80.1,16.1,633.857
Male,68.9,17.67,695.6679
Male,69.5,16.49,649.2112999999999
Male,79.3,16.6,653.542
Male,99.4,18.63,733.4630999999999
Male,86.9,16.88,664.5655999999999
Male,80.6,18.61,732.6756999999999
Male,98.6,17.25,679.1324999999999
Male,86.8,17.02,670.0773999999999
Male,76.1,17.21,677.5577
Male,71.9,18.53,729.5261
Male,72.7,16.52,650.3924
Male,126.5,18.27,719.2899
Male,81.8,17.09,672.8332999999999
Male,87.5,17.27,679.9199
Male,80.1,17.21,677.5577
Male,112.3,18.33,721.6520999999999
Male,72.5,17.86,703.1482
Male,77.5,16.39,645.2742999999999
Male,63.7,16.89,664.9593
Male,81.9,17.2,677.1639999999999
Male,101.3,17.51,689.3687
Male,93.2,16.33,642.9120999999999
Male,95.6,16.87,664.1719
Male,107.8,18.16,714.9592
Male,82.0,17.77,699.6048999999999
Male,81.4,17.96,707.0852
Male,104.0,18.18,715.7466
Male,90.8,17.67,695.6679
Male,92.7,16.69,657.0853
Male,77.5,16.89,664.9593
Male,76.4,17.13,674.4080999999999
Male,70.2,17.81,701.1796999999999
Male,87.4,17.56,691.3371999999999
Male,72.7,16.74,659.0537999999999
Male,71.3,16.44,647.2428
Male,71.4,18.38,723.6206
Male,75.0,17.33,682.2820999999999
Male,81.2,16.81,661.8096999999999
Male,108.4,18.21,716.9277
Male,93.7,17.13,674.4080999999999
Male,83.5,17.04,670.8648
Male,119.7,17.85,702.7545
Male,100.4,17.93,705.9041
Male,99.8,18.03,709.8411
Male,92.9,17.25,679.1324999999999
Male,91.2,16.66,655.9042
Male,78.6,16.87,664.1719
Male,78.0,17.68,696.0616
Male,66.3,16.26,640.1562
Male,64.2,16.84,662.9907999999999
Male,91.3,17.51,689.3687
Male,85.8,18.52,729.1324
Male,64.7,16.24,639.3687999999999
Male,77.7,17.23,678.3451
Male,114.6,17.75,698.8175
Male,59.1,17.84,702.3607999999999
Male,55.2,16.62,654.3294
Male,85.8,17.19,676.7703
Male,114.3,18.14,714.1718
Male,107.8,18.77,738.9748999999999
Male,81.1,16.53,650.7861
Male,83.7,17.57,691.7309
Male,87.8,17.18,676.3765999999999
Male,73.2,18.42,725.1954000000001
Male,73.2,18.63,733.4630999999999
Male,87.3,19.66,774.0142
Male,123.1,17.86,703.1482
Male,68.5,16.89,664.9593
Male,91.6,17.0,669.29
Male,78.6,17.3,681.101
Male,78.3,17.81,701.1796999999999
Male,69.0,16.47,648.4238999999999
Male,63.3,16.98,668.5026
Male,80.0,16.71,657.8727
Male,74.9,18.12,713.3844
Male,72.1,17.15,675.1954999999999
Male,84.5,18.07,711.4159
Male,75.9,17.48,688.1876
Male,76.5,17.95,706.6914999999999
Male,117.8,16.88,664.5655999999999
Male,83.5,18.54,729.9197999999999
Male,64.4,18.16,714.9592
Male,79.1,17.6,692.912
Male,91.9,16.94,666.9278
Male,74.4,17.57,691.7309
Male,81.9,17.99,708.2662999999999
Male,118.1,17.65,694.8804999999999
Male,69.7,16.74,659.0537999999999
Male,107.1,18.19,716.1403
Male,109.0,17.29,680.7072999999999
Male,92.5,17.61,693.3056999999999
Male,102.6,18.99,747.6362999999999
Male,119.6,18.64,733.8568
Male,88.2,18.81,740.5496999999999
Male,63.4,17.46,687.4002
Male,84.0,17.98,707.8725999999999
Male,99.1,17.73,698.0301
Male,67.7,17.84,702.3607999999999
Male,104.7,17.4,685.0379999999999
Male,92.2,19.79,779.1322999999999
Male,82.2,17.44,686.6128
Male,89.9,17.94,706.2978
Male,85.0,16.37,644.4869
Male,60.1,17.37,683.8569
Male,120.6,16.66,655.9042
Male,81.6,17.8,700.786
Male,78.3,17.4,685.0379999999999
Male,90.6,17.48,688.1876
Male,81.7,16.67,656.2979
